facility_id,item_id,snapshot_date,on_hand_qty,on_hand_uom,stock_status,business_date,load_date,last_updated_at
FAC002,ITM029,2026-01-27,169,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM029,2026-01-26,122,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM026,2026-01-29,863,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM027,2026-01-31,583,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM004,2026-01-30,155,EACH,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM040,2026-01-31,117,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM016,2026-01-30,-21,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM007,2026-01-25,245,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM037,2026-01-26,222,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM014,2026-02-01,381,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM041,2026-01-31,652,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM048,2026-01-28,876,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM006,2026-01-29,469,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM006,2026-01-31,899,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM047,2026-01-28,348,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM001,2026-01-26,991,EACH,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM019,2026-01-29,997,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM018,2026-02-01,2,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM016,2026-01-31,589,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM047,2026-01-29,470,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM030,2026-01-31,973,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM046,2026-01-27,439,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM046,2026-01-30,727,EACH,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM007,2026-02-01,210,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM025,2026-01-26,676,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM001,2026-01-27,366,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM041,2026-01-29,-4,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM043,2026-01-31,93,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM018,2026-01-29,879,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM044,2026-01-29,518,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM025,2026-01-29,27,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM028,2026-02-01,482,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM041,2026-01-30,166,EACH,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM049,2026-01-29,717,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM009,2026-01-29,714,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM040,2026-01-26,991,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM001,2026-01-29,134,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM018,2026-01-25,640,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM019,2026-01-31,341,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM033,2026-01-27,977,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM009,2026-01-28,128,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM002,2026-01-28,706,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM047,2026-01-26,453,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM027,2026-01-27,204,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM003,2026-01-28,131,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM037,2026-02-01,799,CASE,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM034,2026-01-27,333,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM046,2026-01-25,374,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM012,2026-01-28,519,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM032,2026-01-30,599,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM013,2026-01-30,564,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM025,2026-01-30,581,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM013,2026-01-25,45,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM010,2026-01-31,816,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM007,2026-01-27,942,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM028,2026-01-31,220,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM036,2026-01-26,308,EACH,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM011,2026-01-26,38,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM012,2026-01-31,471,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM008,2026-01-30,662,EACH,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM011,2026-01-29,276,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM030,2026-01-26,353,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM033,2026-02-01,572,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM029,2026-02-01,308,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM025,2026-01-26,900,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM019,2026-01-25,269,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM026,2026-01-31,313,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM039,2026-01-31,36,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM047,2026-01-26,135,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM043,2026-01-31,647,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM050,2026-01-25,160,EACH,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM037,2026-01-29,728,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM013,2026-01-28,935,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM049,2026-01-27,789,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM002,2026-01-28,372,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM035,2026-01-25,555,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM045,2026-02-01,552,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM008,2026-01-27,126,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM013,2026-01-28,802,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM014,2026-01-31,321,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM048,2026-01-27,218,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM024,2026-01-28,97,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM027,2026-01-30,80,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM041,2026-01-28,893,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM047,2026-01-29,738,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM044,2026-01-31,450,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM044,2026-01-25,143,EACH,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM022,2026-02-01,78,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM045,2026-01-31,675,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM016,2026-01-30,813,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM036,2026-01-29,124,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM013,2026-01-31,288,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM001,2026-02-01,364,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM034,2026-02-01,204,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM035,2026-01-31,523,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM003,2026-01-29,352,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM022,2026-01-31,289,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM042,2026-01-26,859,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM048,2026-01-26,806,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM018,2026-01-28,176,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM013,2026-02-01,875,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM003,2026-02-01,158,CASE,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM035,2026-01-31,139,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM015,2026-01-30,772,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM036,2026-01-27,122,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM001,2026-01-25,673,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM025,2026-01-27,491,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM039,2026-01-25,536,CASE,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM013,2026-01-29,785,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM031,2026-01-31,505,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM042,2026-01-27,36,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM001,2026-02-01,224,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM039,2026-01-25,594,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM028,2026-02-01,935,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM014,2026-01-30,906,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM020,2026-01-25,212,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM024,2026-01-31,94,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM031,2026-01-27,608,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM034,2026-02-01,32,CASE,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM011,2026-02-01,20,CASE,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM025,2026-01-28,973,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM033,2026-01-31,688,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM043,2026-01-31,540,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM003,2026-01-27,270,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM007,2026-01-31,411,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM010,2026-01-31,325,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM001,2026-01-25,730,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM047,2026-01-27,525,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM028,2026-01-31,467,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM002,2026-01-27,16,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM015,2026-01-27,299,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM023,2026-02-01,128,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM028,2026-01-25,559,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM003,2026-01-25,21,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM011,2026-01-29,897,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM028,2026-01-26,546,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM009,2026-01-29,527,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM019,2026-01-29,925,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM001,2026-01-29,379,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM048,2026-01-29,638,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM007,2026-01-26,74,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM034,2026-02-01,722,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM025,2026-01-31,927,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM028,2026-01-31,762,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM049,2026-01-27,540,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM002,2026-01-28,879,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM029,2026-01-31,600,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM027,2026-01-30,694,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM008,2026-01-30,139,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM046,2026-01-28,250,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM032,2026-01-27,604,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM039,2026-01-28,926,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM027,2026-02-01,325,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM030,2026-01-28,119,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM037,2026-01-26,388,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM038,2026-01-31,657,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM033,2026-01-28,940,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM005,2026-01-27,184,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM013,2026-01-29,334,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM030,2026-01-26,677,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM019,2026-01-30,325,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM028,2026-01-28,492,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM027,2026-01-27,430,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM038,2026-01-29,587,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM008,2026-01-30,704,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM028,2026-01-29,304,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM011,2026-01-25,566,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM025,2026-01-26,81,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM048,2026-01-29,26,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM044,2026-01-25,406,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM006,2026-01-28,131,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM047,2026-01-25,500,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM014,2026-02-01,195,CASE,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM014,2026-02-01,469,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM007,2026-01-30,931,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM020,2026-01-30,672,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM036,2026-01-30,314,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM050,2026-01-28,137,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM011,2026-02-01,635,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM034,2026-01-25,629,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM012,2026-02-01,875,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM049,2026-01-28,832,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM028,2026-02-01,577,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM048,2026-01-26,41,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM028,2026-01-29,812,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM043,2026-01-27,382,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM030,2026-01-25,190,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM036,2026-01-28,790,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM033,2026-01-28,902,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM034,2026-01-26,801,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM007,2026-01-30,381,EACH,MEDIUM,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM027,2026-01-30,472,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM001,2026-01-25,-6,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM001,2026-02-01,591,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM014,2026-01-31,188,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM037,2026-01-27,432,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM013,2026-01-31,750,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM034,2026-01-29,321,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM032,2026-01-26,979,EACH,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM035,2026-01-31,830,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM006,2026-01-25,510,CASE,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM009,2026-02-01,625,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM016,2026-01-28,977,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM032,2026-01-25,709,CASE,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM029,2026-01-29,549,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM042,2026-01-29,230,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM028,2026-01-31,570,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM034,2026-01-28,365,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM019,2026-01-25,856,CASE,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM050,2026-02-01,723,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM008,2026-01-25,804,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM036,2026-01-26,979,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM046,2026-01-29,998,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM011,2026-01-29,795,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM012,2026-01-29,722,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM003,2026-02-01,196,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM032,2026-02-01,53,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM035,2026-01-31,128,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM016,2026-01-25,779,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM036,2026-01-25,892,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM004,2026-02-01,795,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM008,2026-01-28,318,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM025,2026-01-27,958,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM007,2026-02-01,900,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM019,2026-01-31,456,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM012,2026-01-29,16,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM019,2026-01-25,815,EACH,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM037,2026-01-28,58,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM042,2026-01-31,852,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM035,2026-01-26,277,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM024,2026-01-29,527,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM014,2026-01-30,793,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM015,2026-01-27,813,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM041,2026-01-28,301,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM027,2026-01-29,620,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM032,2026-02-01,750,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM038,2026-01-30,547,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM046,2026-01-31,322,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM018,2026-01-27,221,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM009,2026-01-26,574,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM042,2026-02-01,734,CASE,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM025,2026-01-26,581,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM038,2026-01-31,835,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM041,2026-01-25,834,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM012,2026-01-30,783,EACH,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM049,2026-01-29,290,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM019,2026-01-26,56,EACH,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM009,2026-01-31,792,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM014,2026-01-28,52,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM036,2026-01-28,552,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM015,2026-01-26,190,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM045,2026-02-01,744,CASE,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM010,2026-01-29,779,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM030,2026-01-30,897,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM025,2026-01-27,153,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM013,2026-01-28,161,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM014,2026-01-25,886,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM050,2026-01-30,728,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM039,2026-01-27,908,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM026,2026-01-27,801,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
